filename,label,path,text
audio_263,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_263.wav, My goal in life is to have a better life with my family. I have one kid and right now this is the time that I think best time to change it to a better person. And my goal is to be succeed to all of my dreams and to give a better life to my son. And right now I'm trying to be a better person. That's why I'm here.
audio_73_2,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_73_2.wav," Hmm, this is a tough one. So, my best day of my life, basically, right now, I would say it's the day my daughter was born. And my wife, basically, might agree with that. And she always had the best day of my life to be on the day. And I think the best day of my life is the day my daughter was born."
audio_76,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_76.wav," My goal in life is to have basic things that I can afford. Basic human needs such as housing, use of transportation, good health and family."
audio_114,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_114.wav," Hey people, so now we are on the scene of the flood that happened yesterday. So we can see on the scene that there are a lot of cars that are under the water. We can see a lot of mood. We can see a lot of people that lost their things. So if you want to help these people that lost all their stuff, please feel free to reach me out."
audio_117,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_117.wav, Project people in the market is very dangerous because pandemics happen. COVID-19 is very dangerous because people is infected and cause of death. So avoid COVID market to avoid the virus spread. That's it and thank you for your listening.
audio_17,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_17.wav, there was a day in the airport that I wanted to go with my mom to Panama in this day I was trying to buy her tickets but actually I didn't remember her ID number and she was in the bathroom I was in front of the manager so I told her to wait for her but she told me that there was many people waiting for so I have to
audio_67,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_67.wav, My favorite place to visit is Bangalore. The journey to Bangalore is very pleasant. I will enjoy the nature while traveling from my place to Bangalore.
audio_154,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_154.wav," So the most applications or the application that I use the most is probably YouTube right now. It's a platform that you can watch videos. I usually watch two people, PewDiePie and MrBeast. PewDiePie was a gaming content creator before, but right now because he's married, he has a kid,"
audio_8,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_8.wav, my favorite sports my favorite sports i would like to describe sports one of the cricket cricket is my favorite sports as i got the free time we are going to uh play for the cricket or with my friends and i'm having a fun with them to play our crickets every weekend i'm
audio_20,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_20.wav," Well, the crowded market is really a beautiful place. There's a woman who has a child and they are looking for some delicacies which will be presenting to their families. And also, there are also a lot of people around and looking for their foods. It is about lunch time and some looking for fish."
audio_141,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_141.wav, describe the scene at the train station there was a train coming and all the customers are waiting on the platform the guard is patrolling to make sure all the customers are safe within the safe area before the train arrives and all the customers are about to enter the train upon arriving the door will be open and then
audio_363,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_363.wav, My biggest hobby is about riding a motorbike and to ride a motorbike I obviously need motorbike and I have to the motorbike need to be tucks and emoted and I need fuel and good weather and
audio_357,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_357.wav, So recently in India there is a flood recently there is a flood happen in our Kerala state so this is like biggest natural calamities we gone through all cities in Kerala so that completely landslides done and the traffic jammed because of that traffic also is impacted and humans
audio_119,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_119.wav," My travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food bulalo and the dish is so very"
audio_109_2,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_109_2.wav," My favorite place to visit is Labasana, that is Lal Bahadur Sasaki National Academy of Administration, which is situated in Missouri. This is my favorite place because the civil servants who cleared UPSC may be attending the Labasana. This is the place where civil servants, which is the aspirants who cleared IAS, they will be training in that academy."
audio_300,4.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_300.wav," My favorite place in the world to visit, at least from those that I've been, is New Orleans, Louisiana. It's a place that is just very near to my heart. My mom would always take me there as I was growing up. As our just-between-us vacation spot, you know,"
audio_238_2,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_238_2.wav," My school playground was very big and was very beautiful. In my school playground there are lot of trees and plants. There are so many types of plants and trees in my school playground. There are many students were laid in this playground. And playground was very big like company bag. There are lot of rides, gym equipment."
audio_305,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_305.wav," While pedaling, the wind bump on my skin. It's very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very"
audio_61,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_61.wav, my goal in life is of course first to be part of Sutherland company and all i wanted is to have a greener pasture not only for myself but also but most importantly with my family for my family and of course joining Sutherland for me is a great opportunity and i want to contribute positive performance not only by providing an
audio_80,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_80.wav," My stay at our resort, it was unbelievable. The first time that I was staying at our resort, it was the Cameron Salinitas. And we had these VIP passes where you can go anywhere with anyone that you'd like. And you have buffet, you have unlimited drinks. It was an unbelievable experience. The time that I went there, I was 18 years old."
audio_292,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_292.wav, yes I like to visit Dwaraka because the Dwaraka is the one of the famous country famous place in our country and I have so the very good experience for this Dwaraka journey and some good food good food that some dishes are very good in this Dwaraka way mostly in the Dwaraka area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area area
audio_324,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_324.wav, my stay at our resort will consider the following variable variables weather activities accommodation people and expectations so every time i would go to a resort that would be preferably on summer for the weather i'll be doing lots of activities such as going to scuba diving
audio_262,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_262.wav," My goal in life is to have a good work-life balance so I can actually enjoy my life, but also be able to afford things I need in life to be happy. Ultimately, I would love to have a house so I can build equity. However, the market is really stupid at the moment. Interest rates are really high. There is a lot of demand in my area and we're not enough supply."
audio_335,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_335.wav," My favorite hobby is gardening. Because in gardening, you get a bit close towards the nature and you get to understand how nature really works. You will get to understand what is the use of peasants. Because you are gardening and feeding the plant and watering it. But it will bloom only in spring season. But you have to water it in each and every day of the year. So you will get the peasants."
audio_110,4.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_110.wav, I honestly don't think I've had the best day of my life or anything close to it so I cannot really give my opinion on this experience or what made it special
audio_336_2,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_336_2.wav," Well, what I can describe of a school playground could be many kids playing around with a lot of toys that are given from the school. I can see also lots of sports that they can play like volleyball, basketball, or even football."
audio_174,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_174.wav, hey so exploring my favorite spot an adventure to the beach where clear waters warm sands and tall palms create a perfect haven of relaxation and joy and also a detailed exploration of my favorite place to visit where crystalline waters back in soft sands green bear fit and also
audio_142,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_142.wav," My school has a big playground. It has a large boundary wall. We play all tiers of games in the playground. We will play volleyball, hockey, football, cricket and basketball. Our school principal encourages all students to play one or the game. We have very strong teams of players. They practice different games in the playground. Various matches are held on this background. The PT instructor of our school gives us training in the playground."
audio_319,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_319.wav, the people are there in the market to purchase the products in the market and then and then to get the required things and they sell their product in in the market the people are came to purchase the things they required and the sound came from there is very noisy and which leads us to lost interest on on the market means where
audio_254,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_254.wav," A day in a school playground might be so fun. It typically starts with the arrival of children in the morning after they study for a time. They are greeted by their teachers and get some time to settle in, usually with a bit of free play where they can explore toys, books or puzzles."
audio_240,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_240.wav, My best day was when I'm in childhood with my family. I went to a tour. On that day we enjoyed very lot with my family members. And we played more games. And you can spend more time on that place.
audio_149,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_149.wav, The airport is buzzing with activity as people scurry around lugging suitcases looking at departure boards. The sound of announcement over the intercom fills the air as travelers wait in long lines to check in and pass through security. The smell of coffee and food fills the air as people grab a quick bite to eat before their flight.
audio_251,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_251.wav," My favorite place to visit is Jodhpur. It is a magnificent Malhargarh Fort. The journey to Malhargarh Fort is an adventure in itself, starting with the approach to the city through the erratic landscape of Rajasthan. As near Jodhpur, the landscape changes the slightly improving fort."
audio_181,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_181.wav, my favorite hobby is to irritate my best friend because it gives lots of thrill and enjoyment to me it is a time pass even that's because and we both also enjoyed we we got some memories we we almost want to spend more time and it is it is my favorite hobby because he he
audio_120,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_120.wav, I want to ride the train however the file is very long there are several elders ahead of me and then when the train comes I step in the train slowly and let the elders move ahead of me and have to locate their seat in a proper place I allow the elders
audio_199,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_199.wav, so school playground have multiple things where students can play games it will not only help them to refresh their mind but help them to make them physical active school playground one of the major part of our infrastructure of the school as it is a place where we can check which kind of shouldn't have which type of personality like maybe a
audio_209,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_209.wav," I'm in an airport right now, so I can imagine a lot of people running. I can imagine my family just about to take a plane to go into vacation. There's a lot of sound, a lot of screams, a lot of people running from one side to another side."
audio_146,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_146.wav, i would like to go the saachi for the saachi stoop is a very famous place in in the mp and there are local food will be a good a very best food like a pav hachi and the latest it it is a like a sandwich and a mima sandwich is the famous food of the saachi and this is made by a samrath ashok
audio_246,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_246.wav, so my stay at a resort is a stay in a resort it's at the beach so i love to explore the beach i love the water i love nature and also the stay the resort that i'm in also has a lot of animals surrounding like monkeys and it has a lot of pools also it is an all-inclusive resort so i have access to food and drinks whenever i want
audio_315,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_315.wav," Okay, my stay was quite fun and comfortable. The resort was actually really great. The rooms were very beautiful. The decoration, all according to the theme of the resort, that it was nature. The rooms were very comfortable. The team, the working team, they were all very, very kind."
audio_37,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_37.wav, okay in an airport first you are going to see a lot of planes because all the people are going to travel all around the world so that's why you are going to see a lot of people also running to try to not lose their flights you're going to see a lot of people waiting for a lot of time maybe sleeping on the seats or in the floor you can find a lot of things a lot of stores when you can purchase a lot of things the airports are so big
audio_140,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_140.wav, my favorite place to visit is my home my hometown where i born because since childhood i was far from my home to study that's why my favorite place is my home and i love everything about my home and i was so excited when i want to go home
audio_299,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_299.wav, My favorite place to visit is beaches.
audio_159,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_159.wav, talking about the goal my goal is to earn a lot of money in my life to fulfill my family's dream to fulfill their requirements now if you see i'm working and keeping my struggle in my life so that i can give everything to my family the thing they need in the life i have to fill their needs the goods the good life i have to give them i want to take my family to umrah and i
audio_302,4.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_302.wav, the best day of my life was my 20th birthday because we celebrated it on the beach that day so um regarding that day we had a lot of games and events regarding my birthday so for example we had a game called crack a melon where you spin around with a blindfold and a butt in hand and then
audio_336,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_336.wav," Well, what I can describe of a school playground could be many kids playing around with a lot of toys that are given from the school. I can see also lots of sports that they can play like volleyball, basketball, or even football."
audio_60,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_60.wav," If I could describe a crowded market, it could be a market that could be a crowd full of people, no space around. Some people are going forward, some are going backward. There is no space, there is no chance. Make sure that your things are on your pockets because there might be people around trying to scam."
audio_112,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_112.wav," My school playground. When the bell rang, it's very enthusiastic and very memorable to see playground. My school playground was very big and a square covered with a large boundary wall and it will be divided into three sets with tennis, one for playing tennis and another for two sets for football and volleyball."
audio_169,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_169.wav, the smartphone application that i use the most is instagram because instagram we have using lots of reason by using the instagram we can chat with the friends and call with the friends so in instagram they can provide the features like chatting and calling and video call also in instagram there are much more features are there like we are viewing our content like reels and post of others people
audio_178,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_178.wav," Okay, so my most favorite place to visit is Greece, especially this particular place called Portogeli. And it's my favorite destination. I go there. Usually we take the airplane from New York. But we have to make a stop in Athens where I see a lot of friends that I have there."
audio_7,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_7.wav," Instagram is a free photo and video sharing app available on iPhone and Android. People can upload photos or video to our service and share them with their followers or with a scale group of friends. They can also view, comment and like posts shared by their friends on Instagram."
audio_295,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_295.wav, my favorite hobby is um watching on premier league i like to watch football the dots and um one thing i like about it or the most uh the thing i enjoy the most about um my hobby is a competitive part of the game i like uh the five fact that um there's a trophy to be won and um
audio_281,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_281.wav," When I go to the market, I always see a bunch of people buying their groceries and all their daily, their weekly food. And I hear a bunch of sounds of them chattering in the background. So there's a bunch of noise always in the supermarket. And in the day, it gets very full."
audio_151,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_151.wav, my favorite holiday destination is in calagua's beach resort during summer so at this point my best friend is gonna be home here in the philippines to visit his family and at the same time to be with his friends so we would like to go to calagua's beach resort because of the white sand and the scenic view to which we are really
audio_11,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_11.wav," Setting important goals in life is great. Way to stay focused and motivated. Whether it's personal, academic or professional goals, they are given as a sense and directions and a purpose. And my goal is to become an entrepreneur. Because of that, I can lead my life in my own way. I can't depend on anyone. I can lead with my own legs and with some packages with that."
audio_197,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_197.wav, a crowded market is a market where it has many customers and sellers all around and the customers have so many options to buy whether it's food accessories foreign shares like that and a crowded market is a market where
audio_104,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_104.wav," My favorite hobby is that listening to music and working out. My favorite hobby most of the time is listening to the songs or music. I love every type of music, whether it's pop or musical or countryside music."
audio_82,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_82.wav, the best day in my life is the day when i went to the krishna temple now my home which is my favorite place where i go when i have so much of problems and sorrows i will go and tell him in that temple so that i will i will get some relief not only that since my hobby is singing i go and sing
audio_211,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_211.wav," My current goal is related to my education. I want to come in first place and achieve two top marks in every subject because this will increase my chances of receiving an overseas scholarship. I am putting a lot of effort into achieving this as my objective. Any student wants to change the course, achieve their studies overseas and have that chance. I also take my coursework seriously and educate myself on all topics pertaining to my field of study."
audio_250,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_250.wav, my favorite my favorite hobby is to cooking when i cooking i enjoy the i will enjoy the i will enjoy powerfully because cooking is my favorite hobby and they would i cook with my mother so she so that she can help me to cook nice food and there may be so much so many tools to cook good like salts pepper spices masalas and maybe mushrooms
audio_40_2,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_40_2.wav, it is the big market of the city so everyone come to here for shopping for every weekend on time weekend and all the time so this is the most most crowded place in the weekend and all the times because everything wholesale and retail pricing and low pricing and every time there is a scheme and some bonus is there so
audio_328,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_328.wav, The scene I see in the crowded market are all vendors and also the buyers are giving their goods and the buyers were giving their exchange for the goods they buy.
audio_219,4.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_219.wav, So usually an airport is crowded because there's a lot of people going from one place to another. Some of them in a hurry to catch their flight. You can see some screens where you can check your flight status and there are some counters with employees from the airlines that work there that are supposed to help you and for you to check in.
audio_156_2,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_156_2.wav, Recently I visited Thirum Alam. Such a wonderful place. Me and Alam my friends. Learn to move on Thirum Alam.
audio_365,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_365.wav," The main goal that I have right now in life is a career-based one. It's to advance to the next logical position within my company. I think it's an important goal because it gives me something to work towards, something to shoot for."
audio_90,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_90.wav," My favorite holiday destination would be in Switzerland. You know, from more than countries that I've ever been to, Switzerland will always be my favorite. I've been there twice during Christmas holiday vacation. And, you know, I'm still in Aue whenever I see those villages."
audio_196,4.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_196.wav," It's a crowded market in the morning. You walk in and you see all the workers stocking up on all the canned goods, on all the fruits and meats and other food items. You see people rushing to get their breakfast and rushing to get their fruits and vegetables to do their early grocery shopping. As the day progresses,"
audio_164,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_164.wav, the train station scene is when i was want to go to my hometown to train by train i when i book the general ticket there are multiple people are coming in general sector so i think it's very rusty and people are everywhere are
audio_148,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_148.wav," You can hear vendors shouting out their prices and provisions, to shout out bargaining customers, a client of metal cars and pants, a scissor of street food being cooked, and a honking of people's navigated to ordinary lengths. Throughout the day, a crowded market saw another goal of transformation. In the morning, the market comes alive with vendors setting up its tolls and buyers."
audio_235,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_235.wav," The school playground is actually designed to be safe for children. So it has a lot of games. It is full of children. You can see children of any age running, screaming and playing on the playground. You can also see the teachers going behind the kids, just taking care of them. And also you can see the games. They're colorful games. They're actually safe games."
audio_93,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_93.wav," Recently, Vadodara faced the flood disaster in that many people and animals lost their lives. Also, there was many people who were left three days without any food or any water. They also faced many"
audio_70,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_70.wav," Thank you for giving me this opportunity to express myself. Yeah, so my goal in my life is to be a successful man. All of my friends are happy with me. All people think that I am very open-minded. I am down to earth. I will help many people like a beggar."
audio_124,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_124.wav," As a kid, I remember being part of a group that had the fortune to have a school printout back in my first stages. I remember that we went there to play with all the games we have available under the support of our teacher because we had to have their supervision in order to verify that no one got hurt in this process. However, it was pretty colorful. There was a lot of kids, a lot of fun."
audio_97,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_97.wav," I can hear many cars driving by and lot of people talking. When we walk into the resort, there was a lot of people and I could hear many people talking at once. Some people are worried and they are having problems with their rooms. I can test the not very fresh air because there has been many people walking through here and the resort is called Wilderness."
audio_144,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_144.wav, So market is a place where the seller sells goods to the buyer and buyer spends some money on the thing what the seller is selling.
audio_311,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_311.wav," My favorite hobby is singing, singing and dancing. One of my favorite hobbies is listening to music. When I am feeling very low and when I am feeling alone, I can listen to music. When I listen to music, I can forget all my problems and I can get some"
audio_98,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_98.wav, I went to Santa in Guatemala and I enjoyed the stay at the resort since they were all inclusive. I ate a lot. I drank a lot of different drinks. I swam. I went to the sea. I really enjoy going to the beach since it is one of my favorite places in the world. It was all amazing and people was enjoying the time there.
audio_238,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_238.wav," My school playground was very big and was very beautiful. In my school playground there are lot of trees and plants. There are so many types of plants and trees in my school playground. There are many students were laid in this playground. And playground was very big like company bag. There are lot of rides, gym equipment."
audio_69,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_69.wav," The playground looks like it's an open field playground Lots of colors, lots of trees around it It has three swings, three slides"
audio_24,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_24.wav," I am describing the best day of my life. The best day of my life was when the 12th result came. Before 12th result came, the corona COVID-19 was present and lockdown was gone for one year. So all the exams of 12th and 10th were cancelled by the CBSE and Indian government."
audio_38,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_38.wav," During my stay at this resort, I woke up to the sound of waves crashing outside my window. I started my day with a delicious breakfast overlooking the beach. After that, I relaxed by the pool. I remember when I was playing my Nintendo Switch, I won a match in FIFA 22."
audio_145,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_145.wav, basically here uh the crowded markets uh the market should be crowded on friday times uh there are so many people in the markets uh they might be selling the vegetables fruits and the household items everything whenever we want to buy something we will bargain there
audio_123,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_123.wav, Oh my god. Wow. So the playground looks vivid and you see children running around. Sometimes you'll see the kids playing tag or duck duck goose. Other times they will play hopscotch.
audio_272,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_272.wav," Well, last weekend I was on this really amazing resort. It was pretty good, you know? Well, first of all, I played some golf. Then, after dinner, I took a massage. Also, I have a pray. So, if you notice, you have a lot of things you were, like, to do, you know? First of all, one, you can go to the pool. Two, you can go to chores."
audio_183,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_183.wav," When we got to the resort, we went straight to the parking and we saw the horrible lines there were in order to do the checking. We got to the check and we waited like 30 minutes in order to do our checking and we were finally given the key to our room. We couldn't find the room and we got lost in the way there but we finally got there and I couldn't wait to get to the pool and"
audio_68,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_68.wav, okay um so i want to describe the scene of a school playground first and foremost i can tell you that the school playground look like a lush green field okay it is a synthetic field field like you know place where kids can actually have fun
audio_352,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_352.wav," Okay, so, um, my hobby is music, singing, dancing, but I don't really know how to dance a lot, but then I love to sing, um, I can play, uh, not really, I don't really know how to play, but then, um,"
audio_220,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_220.wav," Yes, I am Sri Latha. I am talking about school playground. School playground is very beautiful and so much games in this playground. In the school playground, many children are happily playing the games and enjoy that atmosphere. The playground is very useful in every school. So much games is very interested and motivational for the students. It is very useful."
audio_291,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_291.wav," My goal in life is to be the best version of myself. By the best version, I mean the most healthiest version. So that means kind of being on a strict diet, low sugar, low carb, just overall trying to eat healthy. You know, no sugary drinks, drink water instead, water and tea."
audio_325,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_325.wav," So, let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's get started. Let's"
audio_232,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_232.wav, It is another busy Monday at Seoul Station. There are office workers with briefcase running late for work and students with backpacks running to catch the train. There are also homeless people lying on the bench while on the platform while waiting for the train to pass. There are also people selling
audio_126,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_126.wav," The last time I visited a wonderful place, Rishikesh, which is located at the bank of river in Rishikesh of Uttarakhand Estates in India. I had already bought a wonderful resort there at the bank of river because I wanted to spend a few nights over there along with my close friend. I had a wonderful time together with Rishikesh, which is located at the bank of river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river river"
